filename,name,grade,index_fk_rus,fk_grade_diff,index_cl_rus,cl_grade_diff,index_dc_rus,dc_grade_diff,index_SMOG_rus,SMOG_grade_diff,index_ari_rus,ari_grade_diff,chars,spaces,letters,n_syllabes,n_words,n_complex_words,n_simple_words,n_sentences,c_share,avg_syl,avg_slen,wsyllabes
tolst_yun.txt,Л. Толстой. Юность,8,9.22680680681,-1.22680680681,7.25518518519,0.744814814815,8.49796796797,-0.497967967968,8.89115377086,-0.89115377086,8.31731765098,-0.317317650984,5431,860,4298,1869,810,37,773,37,4.56790123457,2.30740740741,21.8918918919,"{'1': 247, '3': 188, '2': 246, '5': 26, '4': 92, '7': 2, '6': 9}"
sab_blad.txt,Саббатини. Одиссея капитана Блада,8,10.0209927577,-2.02099275774,9.49157057654,-1.49157057654,9.07442892644,-1.07442892644,10.3496324484,-2.34963244837,10.1588827393,-2.15888273928,7512,1352,5811,2466,1006,76,930,56,7.55467196819,2.45129224652,17.9642857143,"{'1': 282, '3': 206, '2': 302, '5': 58, '4': 140, '7': 2, '6': 15, '8': 1}"
koll_stone.txt,Коллинз. Лунный камень,8,9.82329544774,-1.82329544774,9.9022515213,-1.9022515213,8.72350460546,-0.72350460546,9.98320478884,-1.98320478884,10.3683040934,-2.36830409337,7497,1356,5808,2443,986,77,909,61,7.8093306288,2.47768762677,16.1639344262,"{'1': 255, '3': 237, '2': 302, '5': 52, '4': 115, '7': 3, '6': 22}"
astafiev_soldier.txt,Астафьев. Вслёлый солдат.,9,9.71501308411,-0.715013084112,8.52864485981,0.471355140187,8.80855514019,0.191444859813,9.53108116198,-0.531081161977,9.67059719626,-0.670597196262,3096,594,2373,1007,428,23,405,20,5.3738317757,2.35280373832,21.4,"{'1': 125, '3': 87, '2': 139, '5': 15, '4': 54, '7': 1, '6': 6, '9': 1}"
matrenin_dvor.txt,Солженицын. Матрёнин двор.,9,5.57185760518,3.42814239482,6.5413592233,2.4586407767,6.47384789644,2.52615210356,7.41762814238,1.58237185762,6.23550647249,2.76449352751,2975,577,2242,941,412,25,387,36,6.06796116505,2.28398058252,11.4444444444,"{'1': 142, '3': 95, '2': 110, '5': 18, '4': 40, '7': 2, '6': 5}"
korolenko_deti.txt,Короленко. Дети подземелья,10,10.9486439365,-0.948643936459,9.64752808989,0.352471910112,8.77880085238,1.22119914762,10.0364425339,-0.0364425338936,9.98017919411,0.0198208058892,3418,645,2610,1146,445,37,408,29,8.31460674157,2.57528089888,15.3448275862,"{'1': 104, '3': 114, '2': 129, '5': 25, '4': 61, '7': 1, '6': 11}"
zwezda.txt,Казакевич. Звезда,10,8.67589927053,1.32410072947,9.73332453826,0.266675461741,7.55818663666,2.44181336334,8.49209689591,1.50790310409,9.87799010554,0.122009894459,2990,555,2288,951,379,31,348,34,8.17941952507,2.5092348285,11.1470588235,"{'1': 96, '3': 92, '2': 111, '5': 25, '4': 49, '6': 6}"
naveki.txt,Бакланов. Навеки - девятнадцатилетние.,10,9.22111992168,0.778880078316,8.92881057269,1.07118942731,7.50850611845,2.49149388155,8.38551971318,1.61448028682,9.34752471855,0.652475281449,3359,619,2587,1099,454,24,430,27,5.28634361233,2.42070484581,16.8148148148,"{'1': 129, '3': 105, '2': 131, '5': 14, '4': 65, '7': 3, '6': 7}"
kuprin_braslet.txt,Куприн. Гранатовый браслет,11,11.8427396352,-0.842739635158,10.742761194,0.25723880597,8.92104809287,2.07895190713,9.97125290774,1.02874709226,11.9015787728,-0.901578772803,7915,1177,6400,2720,1072,68,1004,54,6.34328358209,2.53731343284,19.8518518519,"{'1': 242, '3': 270, '2': 334, '5': 46, '4': 158, '7': 4, '6': 17, '8': 1}"
averchenko_nadkin.txt,Аверченко. Телеграфист Надькин,11,10.9077258757,0.0922741243251,10.813776824,0.186223175966,8.72354894088,2.27645105912,9.96654531416,1.03345468584,11.2738874429,-0.273887442891,3688,674,2836,1202,466,39,427,31,8.36909871245,2.57939914163,15.0322580645,"{'1': 111, '3': 104, '2': 137, '5': 32, '4': 75, '7': 1, '6': 5, '8': 1}"
andreev_shlem.txt,Андреев. Большой шлем,11,8.17137351492,2.82862648508,7.61789915966,3.38210084034,7.92053462764,3.07946537236,8.25880519678,2.74119480322,8.46648116488,2.53351883512,4170,786,3208,1347,595,25,570,29,4.20168067227,2.26386554622,20.5172413793,"{'1': 188, '3': 132, '2': 183, '5': 21, '4': 67, '6': 4}"
astafiev_parun.txt,Астафьев. Паруня,11,10.125154023,0.874845977011,9.59643678161,1.40356321839,8.17640689655,2.82359310345,9.2379965172,1.7620034828,10.1918724138,0.808127586207,3258,571,2526,1075,435,27,408,25,6.20689655172,2.47126436782,17.4,"{'1': 99, '3': 122, '2': 141, '5': 19, '4': 46, '7': 1, '6': 7}"
rasputin_pozhar.txt,Валентин Распутин. Пожар,11,7.17691925466,3.82308074534,7.17543478261,3.82456521739,7.184,3.816,7.76719169252,3.23280830748,7.45488509317,3.54511490683,2605,508,1974,832,368,16,352,21,4.34782608696,2.26086956522,17.5238095238,"{'1': 110, '3': 91, '2': 119, '5': 13, '4': 32, '6': 3}"
bondarev_hot.txt,Юрий Бондарев. Горячий снег,11,11.0174646624,-0.0174646623682,11.0840550807,-0.0840550807217,8.1334839931,2.8665160069,9.28934521489,1.71065478511,11.4764867859,-0.476486785875,8068,1136,6498,2752,1053,83,970,76,7.88224121557,2.61348528015,13.8552631579,"{'1': 235, '3': 286, '2': 296, '5': 56, '4': 153, '7': 5, '6': 18, '8': 4}"
text_rglichnosti.txt,Перейдем на личности,15,13.0680891841,1.93191081594,12.7601328273,2.23986717268,11.2493368121,3.75066318786,12.4610031827,2.53899681734,13.5404255218,1.45957447818,4110,551,3387,1434,527,67,460,34,12.7134724858,2.7210626186,15.5,"{'1': 127, '3': 117, '2': 136, '5': 41, '4': 80, '7': 3, '6': 23}"
